TIME:	72000
 -48.0 -72.0     0.8668     0.2891     1.1020     0.1275     0.1780     0.0403
 -48.0 -62.0     0.5081     0.1075     0.5416     0.0427     0.0539     0.0461
 -48.0  -4.0     0.6460     0.0739     0.3626     0.0371     0.1159     0.0062
 -46.0  -6.0     0.7937     0.0618     0.4474     0.0957     0.1178     0.0277
 -46.0  -4.0     0.7647     0.1275     0.4259     0.0788     0.1207     0.0477
 -46.0  -2.0     0.5249     0.0542     0.8393     0.1219     0.0506     0.0131
 -42.0 -68.0     1.4874     0.1688     1.3463     0.2086     0.2505     0.0478
 -40.0 -68.0     1.3527     0.4045     1.4323     0.5369     0.2542     0.0755
 -40.0 -14.0     0.7880     0.1021     0.4263     0.0313     0.1116     0.0298
 -40.0  -2.0     0.5770     0.0596     0.3616     0.0360     0.1203     0.0174
 -38.0 -68.0     2.0806     0.4227     2.7700     0.7253     0.3852     0.0603
 -38.0  -8.0     0.3793     0.0709     0.2316     0.0194     0.0746     0.0366
 -36.0  -8.0     0.2398     0.0229     0.2102     0.0292     0.0586     0.0350
 -36.0  -2.0     0.7770     0.1018     0.3945     0.1426     0.0946     0.0293
 -36.0   0.0     0.7194     0.1462     0.4372     0.1104     0.1160     0.0212
 -34.0 -10.0     0.4348     0.0753     0.2891     0.0227     0.0963     0.0250
 -34.0  -4.0     0.5009     0.1661     0.3256     0.1042     0.1219     0.0295
 -34.0  70.0     1.9209     1.1522     2.0897     1.0376     0.0792     0.0324
 -32.0  60.0     0.7157     0.0402     0.6525     0.0541     0.0763     0.0553
 -32.0  62.0     0.7551     0.1297     1.0842     0.2601     0.1000     0.0214
 -32.0  64.0     1.4827     0.9966     1.8527     0.9950     0.0837     0.0335
 -32.0  66.0     0.9118     0.2386     1.3065     0.2283     0.0214     0.0370
 -32.0  68.0     0.7488     0.1231     0.8808     0.0574     0.1452     0.0221
 -30.0 -16.0     0.7394     0.2299     0.8743     0.1578     0.1125     0.0204
 -30.0  -8.0     0.6865     0.1580     0.5730     0.2429     0.0891     0.0290
 -30.0  62.0     0.5411     0.0569     0.5032     0.1193     0.0407     0.0362
 -30.0  64.0     0.9140     0.3350     0.9198     0.3021     0.0732     0.0458
 -28.0  12.0     1.1262     0.0796     0.7155     0.0671     0.0784     0.0074
 -28.0  18.0     1.0113     0.0960     0.7457     0.0705     0.0916     0.0160
 -28.0  58.0     0.5870     0.0671     0.6435     0.1082     0.0619     0.0455
 -28.0  60.0     0.5865     0.0543     0.5992     0.0299     0.0916     0.0132
 -26.0  18.0     0.7450     0.0610     0.7842     0.1414     0.0765     0.0202
 -26.0  62.0     0.8256     0.1639     0.9962     0.2286     0.0653     0.0441
 -26.0  70.0     0.9321     0.2008     1.1122     0.2114     0.1161     0.0229
 -24.0  14.0     0.6233     0.1139     0.6311     0.0686     0.0649     0.0119
 -24.0  16.0     0.6527     0.0706     0.6058     0.0530     0.0753     0.0147
 -24.0  18.0     0.8177     0.1724     0.4744     0.1319     0.0924     0.0374
 -24.0  20.0     0.5905     0.1211     0.2116     0.0393     0.0876     0.0137
 -24.0  58.0     0.7079     0.0133     0.7210     0.1024     0.0349     0.0096
 -24.0  62.0     1.2615     0.4149     1.5419     0.4199     0.0769     0.0297
 -24.0  64.0     0.8268     0.1467     0.7889     0.0912     0.0240     0.0413
 -24.0  66.0     0.9833     0.1825     1.0466     0.2227     0.0774     0.0295
 -22.0   8.0     1.6948     0.2450     1.0376     0.1529     0.1099     0.0189
 -22.0  16.0     0.6224     0.0318     0.6749     0.0276     0.0638     0.0005
 -22.0  28.0     0.4012     0.0468     0.1789     0.0115     0.0696     0.0185
 -22.0  60.0     0.7081     0.0440     0.7829     0.1525     0.0658     0.0482
 -22.0  62.0     0.9508     0.2512     0.9266     0.2630     0.0293     0.0271
 -22.0  76.0     0.8513     0.0939     0.8009     0.4099     0.1150     0.0232
 -20.0 -10.0     0.7938     0.0683     0.6152     0.0874     0.1270     0.0205
 -20.0  20.0     0.9336     0.1380     0.5993     0.0696     0.0830     0.0090
 -20.0  60.0     0.7087     0.0650     1.2050     0.1008     0.0908     0.0398
 -20.0  62.0     0.7729     0.1260     0.9696     0.1943     0.0198     0.0367
 -20.0  70.0     1.0894     0.3684     2.0515     0.3263     0.2182     0.0676
 -20.0  72.0     1.0017     0.1190     1.3457     0.0236     0.1021     0.0189
 -20.0  76.0     0.8442     0.1363     0.8535     0.3396     0.1349     0.0290
 -18.0  -2.0     1.6516     0.2743     2.1503     0.4058     0.1130     0.0292
 -18.0  14.0     1.0612     0.1385     1.4283     0.0999     0.0838     0.0171
 -18.0  16.0     0.9964     0.0877     1.3086     0.1437     0.0776     0.0143
 -18.0  22.0     0.3694     0.0357     0.1935     0.0156     0.0527     0.0108
 -18.0  24.0     0.3090     0.0325     0.1677     0.0075     0.0520     0.0113
 -18.0  28.0     0.4911     0.1679     0.1301     0.0183     0.0567     0.0145
 -18.0  62.0     0.8898     0.1854     1.0619     0.2280     0.0366     0.0405
 -18.0  70.0     1.3548     0.1855     1.9168     0.2160     0.2566     0.0589
 -18.0  72.0     1.1933     0.2268     1.6042     0.2537     0.1198     0.0443
 -18.0  76.0     0.8515     0.1714     0.7905     0.2646     0.1257     0.0403
 -16.0 -10.0     0.5101     0.0630     0.6097     0.0823     0.1166     0.0586
